audio_filepath,tempo,genre,duration
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\113035-1.wav,204.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\113035-2.wav,204.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\113037-1.wav,204.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\113037-2.wav,204.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\113039-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\113039-2.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\113032-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\113032-2.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\113034-1.wav,204.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\113034-2.wav,204.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\113036-1.wav,204.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\113036-2.wav,204.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\113038-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\113038-2.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\113040-1.wav,204.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\113040-2.wav,204.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\113133-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\113133-2.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\113135-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\113135-2.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\113137-1.wav,204.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\113137-2.wav,204.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\113139-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\113139-2.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\113141-1.wav,196.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\113141-2.wav,196.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\113132-1.wav,196.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\113132-2.wav,196.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\113134-1.wav,204.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\113134-2.wav,204.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\113136-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\113136-2.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\113138-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\113138-2.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\113140-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\113140-2.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\113319-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\113319-2.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\113321-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\113321-2.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\113322-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\113322-2.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\113533-1.wav,196.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\113533-2.wav,196.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\113535-1.wav,204.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\113535-2.wav,204.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\113537-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\113537-2.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\113539-1.wav,204.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\113539-2.wav,204.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\113541-1.wav,204.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\113541-2.wav,204.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\113534-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\113534-2.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\113536-1.wav,204.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\113536-2.wav,204.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\113538-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\113538-2.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\113540-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\113540-2.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\113711-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\113713-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\113715-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\113717-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\113719-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\113721-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\113712-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\113714-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\113716-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\113718-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\113720-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\114019-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\114021-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\114020-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\114022-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\114121-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\114123-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\114120-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\114122-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\114124-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\114431-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\114433-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\114435-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\114437-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\114439-1.wav,177.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\114430-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\114432-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\114434-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\114436-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\114438-1.wav,174.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\114440-1.wav,177.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\114729-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\114731-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\114733-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\114735-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\114728-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\114730-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\114732-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\114734-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\114736-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\114921-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\114923-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\114920-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\114922-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\114924-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\115111-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\115113-1.wav,196.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\115115-1.wav,204.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\115117-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\115119-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\115112-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\115114-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\115116-1.wav,196.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\115118-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\115120-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\115329-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\115331-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\115333-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\115335-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\115328-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\115330-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\115332-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\115334-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\115711-1.wav,208.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\115713-1.wav,216.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\115715-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\115717-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\115719-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\115712-1.wav,204.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\115714-1.wav,204.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\115716-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\115718-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\115720-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\115833-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\115835-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\115837-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\115839-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\115841-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\115834-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\115836-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\115838-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\115840-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\115842-1.wav,204.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\116017-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\116019-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\116021-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\116018-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\116020-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\116233-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Quickstep\116235-1.wav,200.0,Quickstep,<function duration at 0x00000276FCAF1F70>
